Student_ID,Age,Gender,Education_Level,Daily_Social_Media_Hours,Daily_AI_Tool_Usage_Hours,Sleep_Hours,Physical_Activity_Hours,Mental_Health_Score,Physical_Health_Score,Social_Isolation_Score,Burnout_Level,Academic_Performance_Score,Academic_Failure_Risk
STU_09826,15,Female,High School,5.48,1.92,6.87,1.52,84.18,95.13,3.94,Low,75.2,0
STU_09827,15,Male,High School,5.18,2.73,7.18,3.79,67.36,97.88,4.64,Low,86.64,0
STU_09828,24,Female,University,0.0,2.63,6.5,1.03,81.89,98.62,4.34,Low,87.82,0
STU_09829,17,Female,High School,1.23,1.47,5.6,0.0,74.55,88.9,5.04,Low,74.17,0
STU_09830,14,Male,High School,4.1,1.39,4.57,3.34,69.86,93.87,4.19,Low,74.16,0
STU_09831,18,Non-binary,College,3.44,2.15,7.11,0.69,86.25,76.91,4.9,Low,89.38,0
STU_09832,19,Male,College,1.91,0.0,8.28,1.88,80.07,97.82,2.26,Low,88.76,0
STU_09833,25,Female,University,0.0,0.16,8.16,3.67,82.56,98.84,2.53,Low,94.05,0
STU_09834,21,Male,College,8.56,2.17,6.77,0.0,48.77,76.51,6.65,High,65.57,1
STU_09835,18,Male,College,8.52,2.63,7.83,0.87,71.01,84.61,6.14,Moderate,56.59,0
STU_09836,15,Male,High School,6.39,4.61,6.64,1.31,81.25,97.9,3.33,Moderate,63.4,0
STU_09837,24,Female,University,3.04,0.0,6.83,1.83,68.46,90.38,2.67,Low,81.99,0
STU_09838,17,Female,High School,7.47,3.01,7.48,4.05,81.63,97.34,3.67,Low,81.6,0
STU_09839,16,Male,High School,2.7,5.03,6.03,1.46,77.01,86.87,3.95,Moderate,68.2,0
STU_09840,17,Male,High School,5.59,3.01,5.52,0.52,77.05,80.63,6.03,Moderate,78.37,0
STU_09841,20,Non-binary,College,2.52,1.28,8.5,2.65,83.45,94.05,2.16,Low,85.82,0
STU_09842,20,Male,College,4.56,1.89,4.48,0.0,71.42,91.54,4.05,High,82.03,0
STU_09843,18,Female,College,5.72,5.77,4.92,3.56,80.4,97.78,3.94,Moderate,69.33,0
STU_09844,13,Female,High School,0.76,4.52,6.15,1.5,76.87,91.52,4.96,Low,76.74,0
STU_09845,20,Male,College,3.44,1.34,5.5,0.36,75.66,73.5,4.18,Low,97.92,0
STU_09846,20,Female,College,5.13,1.13,6.76,0.94,81.44,99.12,3.35,Low,67.66,0
STU_09847,14,Female,High School,1.36,3.23,9.31,0.0,65.5,92.72,3.23,Low,98.29,0
STU_09848,16,Male,High School,2.14,3.32,6.5,0.0,80.04,81.15,5.23,Low,83.61,0
STU_09849,24,Female,University,5.13,5.04,4.35,0.64,65.9,88.52,3.28,Severe,79.37,1
STU_09850,14,Female,High School,3.16,2.13,5.06,2.05,70.81,93.85,3.33,Low,82.17,0
STU_09851,16,Male,High School,1.43,0.0,7.86,0.0,70.86,67.36,2.49,Low,80.71,0
STU_09852,24,Male,University,4.57,2.01,6.58,0.53,70.2,98.76,4.36,Low,75.95,0
STU_09853,25,Female,University,5.59,1.63,7.57,1.76,67.86,95.94,4.97,Low,73.33,0
STU_09854,25,Male,University,10.11,0.0,6.35,1.42,54.55,87.27,5.66,Moderate,70.42,0
STU_09855,22,Male,University,4.71,2.0,5.79,0.4,53.99,73.18,4.02,Moderate,88.78,0
STU_09856,19,Female,College,4.53,4.23,5.15,1.98,76.13,93.16,3.88,Low,50.2,0
STU_09857,21,Female,College,3.79,3.85,5.48,0.94,65.69,79.63,5.44,Low,75.71,0
STU_09858,20,Non-binary,College,7.37,1.92,6.27,1.01,71.74,83.74,3.1,Severe,74.15,1
STU_09859,24,Male,University,5.31,1.73,4.57,0.6,60.93,83.94,3.77,Moderate,81.03,0
STU_09860,21,Female,College,6.59,1.56,4.67,1.76,73.5,89.84,4.23,Low,82.93,0
STU_09861,20,Female,College,5.06,1.53,6.41,1.23,60.95,78.14,3.73,Low,91.85,0
STU_09862,14,Non-binary,High School,6.79,3.95,5.57,0.3,60.7,85.0,6.26,Moderate,72.27,0
STU_09863,19,Female,College,5.45,4.94,6.74,1.4,70.53,69.18,4.36,Moderate,83.29,0
STU_09864,14,Non-binary,High School,0.98,3.86,6.69,2.96,76.78,96.38,3.23,Low,81.51,0
STU_09865,25,Female,University,3.78,1.19,6.29,0.0,77.75,77.43,3.79,Low,84.7,0
STU_09866,24,Male,University,3.86,1.03,7.3,1.49,73.01,61.96,4.35,Low,87.28,0
STU_09867,23,Female,University,5.61,5.13,6.26,0.0,59.37,82.21,4.35,Moderate,74.57,0
STU_09868,14,Male,High School,4.88,2.65,6.71,0.0,67.87,76.47,3.74,High,73.43,0
STU_09869,16,Female,High School,7.83,1.18,2.85,0.0,45.55,82.31,6.09,Moderate,66.79,0
STU_09870,13,Non-binary,High School,5.5,2.67,5.95,1.39,55.37,81.39,4.53,Low,73.0,0
STU_09871,17,Male,High School,5.68,0.09,6.39,1.57,80.74,96.44,5.02,Low,73.23,0
STU_09872,18,Female,College,1.96,0.38,7.72,2.72,87.38,99.77,2.86,Low,77.14,0
STU_09873,21,Female,College,4.88,1.4,8.38,0.61,74.66,91.88,4.19,Moderate,77.7,0
STU_09874,22,Male,University,3.96,4.11,5.31,3.18,75.15,98.73,2.32,Low,77.44,0
STU_09875,20,Male,College,0.0,1.98,6.39,1.67,82.67,81.56,2.58,Low,96.01,0
STU_09876,14,Male,High School,1.22,3.75,8.32,0.32,71.99,87.97,6.06,Low,70.15,0
STU_09877,13,Male,High School,6.31,2.82,6.08,1.18,63.38,91.32,6.32,High,73.66,0
STU_09878,14,Female,High School,6.13,0.02,6.91,0.0,73.61,98.33,3.63,Low,57.84,0
STU_09879,19,Female,College,3.03,5.33,5.18,1.55,79.01,89.41,6.08,Low,66.98,0
STU_09880,16,Male,High School,3.1,0.32,6.33,0.84,78.39,99.61,3.29,Low,62.38,0
STU_09881,22,Non-binary,University,1.67,1.45,6.82,3.36,55.43,98.45,2.18,Low,93.15,0
STU_09882,17,Female,High School,6.97,1.65,8.45,0.0,71.55,94.85,4.17,Moderate,79.14,0
STU_09883,24,Female,University,2.48,3.94,7.69,0.0,72.55,77.44,5.79,Low,84.28,0
STU_09884,19,Male,College,3.07,1.38,6.3,0.38,69.04,92.27,4.41,Moderate,83.94,0
STU_09885,15,Female,High School,7.04,0.93,6.13,0.52,63.37,73.98,7.24,High,58.23,1
STU_09886,22,Male,University,6.99,4.04,6.06,0.0,73.98,85.01,5.56,Low,64.86,0
STU_09887,14,Female,High School,4.05,2.0,6.21,0.0,75.87,74.89,4.69,Moderate,81.46,0
STU_09888,25,Female,University,4.53,3.64,6.41,1.79,63.67,96.94,4.56,Low,76.22,0
STU_09889,19,Male,College,5.68,6.85,8.26,0.9,83.15,78.5,2.34,Moderate,58.05,0
STU_09890,17,Female,High School,3.48,1.71,8.08,3.42,77.65,98.2,3.11,Low,83.36,0
STU_09891,13,Female,High School,4.25,3.29,6.37,0.5,63.53,76.5,5.81,Low,89.58,0
STU_09892,13,Male,High School,4.01,0.3,8.37,3.97,85.27,99.15,1.89,Low,84.2,0
STU_09893,21,Female,College,6.22,1.45,5.12,0.42,69.01,53.79,5.42,Low,75.01,0
STU_09894,17,Male,High School,8.04,3.04,7.05,0.0,67.69,68.14,6.96,Low,72.87,0
STU_09895,13,Female,High School,7.37,5.08,4.31,0.0,49.95,83.46,5.39,Severe,64.28,1
STU_09896,19,Female,College,7.04,0.0,4.12,0.0,59.73,64.58,6.3,Moderate,75.65,0
STU_09897,21,Male,College,1.76,3.19,7.0,2.74,74.6,97.68,3.6,Low,90.56,0
STU_09898,23,Non-binary,University,7.73,0.45,6.38,0.0,59.48,76.63,4.54,High,77.01,0
STU_09899,13,Male,High School,2.81,1.98,7.74,3.26,78.19,97.73,3.32,Low,91.55,0
STU_09900,22,Male,University,0.04,1.48,8.23,2.33,85.82,98.52,1.43,Low,98.42,0
STU_09901,25,Female,University,2.38,1.14,8.79,1.81,82.07,98.52,4.01,Low,92.36,0
STU_09902,16,Female,High School,4.27,2.82,6.55,1.64,77.83,81.4,4.19,Moderate,78.65,0
STU_09903,15,Female,High School,0.0,0.69,7.43,1.88,84.81,98.86,2.83,Low,78.54,0
STU_09904,17,Female,High School,6.28,0.0,7.94,0.0,76.8,81.07,3.39,Moderate,73.68,0
STU_09905,19,Male,College,6.58,1.71,4.92,1.57,83.88,76.03,6.08,Moderate,71.83,0
STU_09906,20,Male,College,3.54,1.04,6.71,0.33,78.35,90.53,6.57,Low,87.26,0
STU_09907,25,Male,University,1.58,1.69,6.23,1.72,72.78,92.71,3.52,Low,75.73,0
STU_09908,14,Female,High School,6.81,1.05,5.15,1.15,74.08,81.2,4.96,Moderate,62.15,0
STU_09909,19,Male,College,2.19,3.39,7.4,1.15,76.03,92.05,4.12,Low,90.62,0
STU_09910,13,Male,High School,0.45,3.52,6.03,1.46,79.12,91.19,3.75,Moderate,88.95,0
STU_09911,19,Male,College,4.34,0.15,6.2,1.01,81.06,98.41,4.29,Low,99.9,0
STU_09912,20,Male,College,4.57,4.62,6.37,1.4,70.62,98.69,6.15,Low,57.86,0
STU_09913,14,Female,High School,5.28,3.68,6.75,1.83,66.4,90.71,5.47,Low,79.91,0
STU_09914,21,Female,College,6.42,1.65,7.87,0.0,61.12,89.83,4.72,Low,88.97,0
STU_09915,13,Male,High School,6.72,2.25,7.35,0.51,73.09,67.48,2.94,Moderate,80.88,0
STU_09916,25,Male,University,1.34,4.19,7.86,0.39,75.1,89.85,4.55,Low,66.31,0
STU_09917,18,Female,College,0.0,1.67,6.27,2.95,70.64,99.41,2.6,Low,98.51,0
STU_09918,13,Male,High School,5.65,3.82,8.57,1.77,72.6,83.17,4.04,Low,87.65,0
STU_09919,15,Female,High School,4.62,3.02,6.11,0.0,42.32,84.93,5.43,Low,99.45,0
STU_09920,23,Female,University,3.36,3.99,5.67,4.13,85.01,95.11,2.82,Low,71.5,0
STU_09921,18,Male,College,4.14,3.54,5.63,0.0,76.43,82.72,5.94,Moderate,80.74,0
STU_09922,15,Non-binary,High School,2.41,1.4,4.45,0.46,76.24,87.82,5.44,Low,92.75,0
STU_09923,20,Male,College,8.82,2.75,6.45,0.68,70.24,77.4,4.77,High,65.6,0
STU_09924,17,Male,High School,0.0,3.99,4.96,0.0,56.14,71.35,5.03,Low,86.84,0
STU_09925,14,Male,High School,5.56,3.82,4.56,1.46,60.76,77.39,3.11,Moderate,77.24,0
STU_09926,16,Non-binary,High School,1.29,3.67,9.05,1.24,86.4,97.4,3.03,Low,90.38,0
STU_09927,21,Female,College,2.85,2.09,8.64,1.45,88.17,99.02,2.48,Low,63.33,0
STU_09928,16,Male,High School,3.4,5.12,5.03,0.0,65.76,84.55,4.66,Moderate,58.2,0
STU_09929,22,Female,University,2.05,3.1,5.68,1.77,77.5,91.25,4.25,Low,97.38,0
STU_09930,22,Female,University,3.93,5.48,7.38,1.37,79.58,97.73,4.24,Moderate,97.23,0
STU_09931,20,Male,College,0.0,0.37,5.49,0.58,79.14,90.26,5.16,Low,83.95,0
STU_09932,17,Female,High School,0.67,1.96,6.6,0.18,73.98,86.28,4.8,Low,97.52,0
STU_09933,23,Female,University,0.0,2.19,6.92,1.1,79.79,98.76,3.26,Low,86.8,0
STU_09934,23,Female,University,1.45,3.99,5.16,0.44,84.28,82.74,3.07,Low,75.52,0
STU_09935,22,Male,University,2.51,1.09,5.69,0.95,74.34,86.24,4.22,Moderate,78.58,0
STU_09936,25,Male,University,4.48,1.07,4.43,2.54,68.52,99.93,4.08,Low,98.84,0
STU_09937,25,Female,University,2.89,4.22,7.16,1.25,82.89,99.77,2.13,Low,78.41,0
STU_09938,13,Female,High School,2.33,2.23,6.17,1.38,72.97,89.2,3.31,Low,82.49,0
STU_09939,19,Female,College,3.19,3.52,4.12,0.38,71.18,70.14,3.96,High,81.86,0
STU_09940,15,Female,High School,2.75,1.01,7.97,3.15,81.84,97.99,2.16,Low,92.59,0
STU_09941,22,Female,University,3.57,3.76,7.55,0.41,82.41,97.29,5.42,Low,75.67,0
STU_09942,20,Female,College,3.66,4.03,6.95,0.55,74.66,95.48,5.19,Low,78.97,0
STU_09943,24,Male,University,2.55,4.79,8.29,1.86,80.42,98.01,3.52,Low,85.31,0
STU_09944,15,Male,High School,0.56,0.69,8.49,0.19,84.32,88.06,3.47,Low,91.6,0
STU_09945,13,Male,High School,4.38,0.35,7.36,1.39,83.3,98.52,3.66,Low,67.37,0
STU_09946,17,Male,High School,6.59,2.33,5.37,0.22,55.71,91.06,5.02,Moderate,81.16,0
STU_09947,14,Female,High School,1.85,4.68,7.9,3.48,67.5,98.85,1.62,Low,83.5,0
STU_09948,23,Female,University,4.23,0.89,6.5,0.06,72.28,86.85,4.68,Low,70.32,0
STU_09949,16,Male,High School,3.39,0.55,5.79,0.6,82.46,97.94,2.62,Low,69.83,0
STU_09950,13,Female,High School,5.95,1.6,6.72,0.44,69.85,78.78,4.72,Low,75.81,0
STU_09951,21,Female,College,2.33,2.83,6.94,1.51,77.71,99.47,2.79,Moderate,89.06,0
STU_09952,18,Female,College,3.96,2.71,6.94,1.41,72.38,86.04,2.56,Low,63.34,0
STU_09953,20,Female,College,4.19,0.9,6.98,0.0,72.95,88.35,3.91,Low,73.63,0
STU_09954,23,Male,University,5.14,1.18,5.5,0.81,68.42,75.13,4.58,Moderate,72.51,0
STU_09955,16,Male,High School,1.75,2.33,5.88,1.6,71.21,84.48,2.9,Low,90.72,0
STU_09956,21,Female,College,5.26,1.16,7.54,2.21,72.65,87.88,4.44,Low,64.69,0
STU_09957,14,Female,High School,3.17,0.6,6.9,0.39,73.76,94.81,4.93,Low,75.88,0
STU_09958,21,Female,College,5.79,3.45,4.4,0.0,54.87,82.07,6.06,Moderate,78.36,0
STU_09959,24,Male,University,3.51,1.46,5.7,1.43,78.81,85.38,3.57,Low,83.51,0
STU_09960,17,Male,High School,7.63,1.6,4.32,0.0,69.08,88.97,5.47,Low,62.78,0
STU_09961,25,Non-binary,University,0.48,1.88,7.67,2.49,81.37,97.41,3.28,Low,93.61,0
STU_09962,18,Female,College,5.86,3.03,6.77,0.0,68.6,85.36,6.11,Moderate,72.34,0
STU_09963,15,Female,High School,5.28,2.6,4.85,0.12,63.62,84.11,6.09,Low,78.47,0
STU_09964,16,Female,High School,5.65,1.5,5.28,2.22,67.43,93.02,3.67,Low,85.22,0
STU_09965,18,Female,College,7.13,2.24,6.54,0.0,47.23,69.13,3.21,High,67.74,1
STU_09966,19,Female,College,0.01,2.12,6.56,0.61,77.09,92.42,3.06,Low,91.99,0
STU_09967,13,Male,High School,9.92,5.12,3.96,1.26,69.91,65.76,6.34,Severe,50.46,1
STU_09968,19,Female,College,5.8,2.47,7.26,0.0,67.89,93.34,5.75,Moderate,70.77,0
STU_09969,13,Female,High School,9.32,1.03,5.76,0.0,60.02,70.48,7.28,High,71.83,0
STU_09970,17,Female,High School,9.16,0.0,3.42,0.46,47.62,74.75,4.88,Severe,60.8,1
STU_09971,18,Female,College,5.57,4.2,5.99,0.42,71.4,84.91,6.02,High,71.77,0
STU_09972,25,Male,University,5.14,2.35,9.13,0.0,84.63,87.6,5.81,Low,89.71,0
STU_09973,14,Female,High School,6.37,3.07,6.66,0.33,70.55,73.71,6.09,Low,71.13,0
STU_09974,25,Male,University,0.0,3.9,7.2,3.11,70.31,97.67,1.8,Moderate,70.86,0
STU_09975,22,Male,University,4.28,1.14,7.08,2.38,75.43,97.45,3.28,Low,91.85,0
STU_09976,21,Female,College,6.92,1.1,5.66,0.46,49.68,79.81,6.32,Moderate,76.92,0
STU_09977,22,Male,University,8.32,2.61,5.09,0.0,76.86,78.41,6.51,Moderate,77.12,0
STU_09978,18,Female,College,3.71,6.66,4.25,3.99,57.1,99.34,4.34,Moderate,62.91,0
STU_09979,19,Male,College,5.4,1.21,5.16,2.2,68.65,98.14,4.66,Moderate,80.73,0
STU_09980,22,Male,University,5.93,1.56,7.94,3.46,81.21,99.65,3.27,Low,89.84,0
STU_09981,20,Male,College,4.29,4.01,6.11,0.0,80.34,92.94,5.64,Moderate,76.7,0
STU_09982,23,Male,University,2.17,3.57,7.96,0.0,82.93,89.01,5.52,Low,88.68,0
STU_09983,25,Female,University,2.84,1.6,4.28,1.17,50.47,82.87,4.05,Moderate,82.74,0
STU_09984,22,Female,University,1.89,0.0,7.04,1.47,80.14,95.9,3.77,Low,72.83,0
STU_09985,13,Female,High School,0.72,2.03,9.65,1.93,83.78,89.89,3.86,Low,94.37,0
STU_09986,20,Male,College,4.08,5.77,6.17,0.62,70.79,99.9,4.18,Low,67.44,0
STU_09987,16,Female,High School,10.04,1.7,6.33,1.57,75.08,98.24,4.09,Low,89.59,0
STU_09988,22,Female,University,5.12,3.96,5.26,0.55,74.34,84.84,4.2,Moderate,72.47,0
STU_09989,20,Male,College,3.78,0.51,6.38,2.53,82.1,91.18,2.85,Low,76.68,0
STU_09990,25,Female,University,5.43,4.01,5.93,1.7,67.48,95.82,3.38,Low,66.42,0
STU_09991,18,Female,College,2.44,4.1,6.23,0.0,72.66,75.53,5.16,Moderate,71.66,0
STU_09992,23,Male,University,0.35,2.55,6.29,0.95,60.86,88.85,4.35,Low,98.12,0
STU_09993,21,Female,College,2.78,4.71,6.98,1.05,80.28,98.13,4.7,Low,80.49,0
STU_09994,23,Male,University,1.67,2.3,4.56,0.0,56.69,84.01,4.98,Moderate,93.39,0
STU_09995,16,Male,High School,0.0,6.07,9.16,0.4,81.87,94.46,3.81,Low,71.65,0
STU_09996,14,Male,High School,3.12,2.29,6.34,0.71,78.53,81.49,3.54,Low,98.68,0
STU_09997,14,Female,High School,5.72,1.9,5.08,2.87,74.0,96.29,4.78,Low,85.25,0
STU_09998,17,Male,High School,5.49,3.09,5.74,1.77,47.74,74.3,4.55,Moderate,70.17,0
STU_09999,22,Male,University,5.18,0.34,5.39,1.43,69.19,99.15,4.26,Low,78.7,0
STU_10000,21,Female,College,8.67,2.93,4.75,0.0,52.35,89.17,6.53,Severe,69.2,1
STU_10001,24,Female,University,3.12,1.03,6.65,1.96,85.9,99.88,2.17,Low,87.44,0
STU_10002,15,Female,High School,5.58,4.25,7.28,0.0,69.76,83.05,2.85,Moderate,77.13,0
STU_10003,20,Male,College,3.53,4.1,8.02,1.25,84.1,87.53,4.36,Low,76.91,0
STU_10004,16,Female,High School,8.05,1.13,6.74,3.16,78.26,80.47,3.62,Low,64.59,0
STU_10005,18,Male,College,2.48,1.7,5.89,2.8,71.12,92.5,5.59,Low,87.74,0
STU_10006,22,Female,University,6.36,4.25,6.02,2.24,65.48,99.82,4.79,Moderate,63.09,0
STU_10007,18,Female,College,5.12,6.01,4.89,0.13,67.93,80.59,6.14,Moderate,74.3,0
STU_10008,15,Female,High School,7.55,2.52,6.25,0.16,55.17,88.15,5.99,Moderate,76.41,0
STU_10009,17,Female,High School,4.52,4.0,7.0,1.16,61.23,91.94,5.19,High,71.31,0
STU_10010,24,Female,University,3.91,3.86,7.8,1.34,67.56,95.87,4.01,Low,75.0,0
STU_10011,15,Female,High School,3.61,3.87,6.84,1.53,61.55,97.94,4.81,Moderate,72.73,0
STU_10012,23,Male,University,4.12,0.0,6.43,0.0,74.79,77.95,3.89,Moderate,99.98,0
STU_10013,23,Male,University,0.0,0.86,7.73,2.59,77.6,82.82,3.19,Low,89.17,0
STU_10014,13,Female,High School,3.2,5.15,5.96,1.9,60.15,85.95,5.1,Moderate,68.52,0
STU_10015,19,Male,College,3.04,1.09,6.57,1.79,82.36,87.45,4.8,Low,99.22,0
STU_10016,16,Female,High School,1.65,2.12,7.99,0.0,84.29,87.88,2.66,Low,82.5,0
STU_10017,19,Female,College,3.1,6.05,6.96,0.7,78.3,91.84,4.48,Moderate,87.56,0
STU_10018,15,Male,High School,2.26,1.62,6.77,0.0,77.77,87.31,4.22,Low,92.31,0
STU_10019,24,Female,University,3.22,2.75,6.49,0.0,73.56,98.67,4.17,Low,64.19,0
STU_10020,23,Female,University,6.06,3.26,5.55,0.49,72.77,69.37,4.68,High,68.79,0
STU_10021,17,Female,High School,6.07,4.6,7.71,0.0,81.23,80.09,5.64,Low,80.9,0
STU_10022,17,Male,High School,8.45,3.61,7.16,0.0,60.19,88.21,4.1,Moderate,69.58,0
STU_10023,25,Female,University,5.27,1.57,7.93,0.64,73.91,79.95,4.53,Low,91.44,0
STU_10024,14,Male,High School,0.7,2.52,6.96,1.83,74.95,86.86,4.68,Low,85.78,0
STU_10025,23,Female,University,3.68,2.09,7.13,1.11,77.92,95.83,4.15,Low,77.24,0
STU_10026,22,Female,University,2.9,4.13,7.08,1.72,89.13,98.41,3.23,Low,59.81,0
STU_10027,24,Male,University,2.04,2.42,7.51,2.21,80.96,99.03,1.82,Low,97.4,0
STU_10028,14,Female,High School,7.18,2.9,4.88,0.02,62.08,73.03,6.31,High,57.65,1
STU_10029,16,Male,High School,5.64,1.64,8.77,0.0,72.75,84.58,3.05,Low,87.69,0
STU_10030,16,Female,High School,4.68,6.11,3.32,0.49,60.9,79.7,4.89,High,78.53,0
STU_10031,16,Female,High School,0.79,1.01,5.88,1.81,80.75,95.07,4.57,Low,97.78,0
STU_10032,18,Male,College,4.3,6.32,4.28,2.49,72.06,89.64,2.17,Moderate,70.34,0
STU_10033,14,Male,High School,10.32,2.18,5.53,0.0,70.14,63.29,5.37,High,83.11,0
STU_10034,18,Female,College,2.41,4.14,7.0,1.73,67.27,77.74,4.55,Low,81.75,0
STU_10035,19,Male,College,3.95,2.71,6.64,3.01,79.0,96.15,2.33,Low,73.6,0
STU_10036,23,Male,University,7.97,0.36,4.1,0.87,74.95,82.55,7.06,Moderate,71.97,0
STU_10037,22,Male,University,3.4,1.63,7.63,3.95,84.17,99.18,2.29,Low,96.4,0
STU_10038,15,Male,High School,3.35,4.52,6.16,0.76,66.81,74.75,5.01,Low,81.08,0
STU_10039,23,Female,University,3.93,0.61,6.93,1.3,84.01,82.18,5.17,Low,66.29,0
STU_10040,24,Female,University,5.37,0.0,9.46,0.49,76.06,87.59,3.64,Low,59.57,0
STU_10041,20,Male,College,2.16,0.0,6.87,2.24,86.13,97.61,1.52,Low,78.46,0
STU_10042,14,Male,High School,6.81,2.51,6.29,0.0,66.52,84.2,5.5,Moderate,73.16,0
STU_10043,23,Male,University,3.51,0.73,5.91,0.0,68.2,91.6,3.56,Moderate,83.63,0
STU_10044,20,Female,College,5.02,2.61,7.94,0.0,76.15,98.62,4.45,Moderate,80.73,0
STU_10045,25,Female,University,3.46,3.56,7.99,0.07,73.91,90.54,3.74,Moderate,85.26,0
STU_10046,23,Female,University,1.16,3.63,7.41,1.15,57.95,83.71,2.72,Moderate,76.43,0
STU_10047,17,Female,High School,0.0,3.18,6.83,2.31,66.5,98.92,3.49,Moderate,96.35,0
STU_10048,14,Female,High School,5.07,6.15,6.01,2.71,81.09,95.76,5.86,Low,75.18,0
STU_10049,19,Female,College,0.0,5.35,9.43,2.62,81.78,97.67,3.88,Low,80.77,0
STU_10050,14,Male,High School,6.41,0.78,7.22,0.09,85.9,77.59,5.78,Low,74.9,0
STU_10051,18,Non-binary,College,4.82,3.63,5.01,0.0,63.36,80.21,5.45,Moderate,74.6,0
STU_10052,22,Female,University,9.56,3.53,6.12,0.0,62.28,75.32,4.83,High,60.93,1
STU_10053,15,Male,High School,3.04,0.51,6.97,1.06,77.58,90.11,4.37,Low,77.39,0
STU_10054,21,Female,College,8.84,1.51,6.18,2.62,74.07,98.53,3.08,Severe,52.19,1
STU_10055,15,Female,High School,3.77,0.0,6.75,1.26,66.71,74.84,3.69,Low,92.14,0
STU_10056,23,Female,University,6.82,1.51,6.65,0.0,76.13,82.54,5.32,Moderate,85.6,0
STU_10057,24,Male,University,5.86,3.66,6.23,3.71,75.54,99.21,4.65,Low,66.48,0
STU_10058,24,Female,University,0.0,4.42,6.69,2.12,82.39,81.62,3.21,Low,85.72,0
STU_10059,15,Male,High School,11.28,5.87,4.85,0.0,65.21,70.14,6.31,Severe,42.08,1
STU_10060,17,Female,High School,8.55,3.92,5.95,0.89,73.92,75.24,5.54,Moderate,70.48,0
STU_10061,19,Female,College,5.49,3.23,8.24,0.0,65.95,98.08,3.95,Low,85.95,0
STU_10062,20,Female,College,7.82,5.8,5.55,2.52,75.57,97.65,5.24,Low,73.33,0
STU_10063,24,Female,University,5.18,5.3,4.67,2.28,83.0,94.3,3.48,Low,88.51,0
STU_10064,23,Female,University,6.72,1.5,7.23,3.43,79.69,98.87,2.18,Low,71.48,0
STU_10065,19,Male,College,4.89,2.28,7.66,1.41,67.15,84.82,4.0,Moderate,76.9,0
STU_10066,21,Female,College,1.9,3.75,4.77,0.44,78.42,81.17,5.2,Low,77.81,0
STU_10067,17,Female,High School,4.25,0.07,7.06,0.0,71.06,68.86,4.88,Low,74.89,0
STU_10068,22,Male,University,3.19,3.2,6.4,2.82,67.51,98.77,2.94,Low,83.88,0
STU_10069,23,Male,University,6.08,3.29,6.89,0.98,76.01,82.55,5.3,Low,73.35,0
STU_10070,15,Female,High School,1.87,3.82,7.43,0.0,75.62,80.99,4.48,Low,86.68,0
STU_10071,18,Male,College,4.87,4.07,6.91,0.26,64.58,64.79,5.19,Moderate,83.01,0
STU_10072,17,Female,High School,0.98,1.89,8.18,2.1,82.81,97.59,2.42,Low,83.26,0
STU_10073,24,Male,University,6.43,3.29,6.87,0.2,66.44,82.2,6.25,Moderate,78.38,0
STU_10074,16,Male,High School,1.45,1.75,8.93,0.0,75.15,83.66,3.88,Low,96.8,0
STU_10075,24,Female,University,6.01,4.23,6.07,1.64,76.22,80.08,3.79,Low,69.99,0
STU_10076,14,Female,High School,4.79,2.87,6.42,3.15,83.81,99.18,2.05,Low,89.93,0
STU_10077,19,Female,College,7.11,4.25,5.44,1.33,48.82,79.4,3.62,Severe,53.4,1
STU_10078,25,Female,University,4.12,0.0,6.29,1.14,71.55,91.19,5.22,Low,80.69,0
STU_10079,17,Female,High School,6.53,0.18,6.42,3.94,85.19,95.61,2.89,Low,60.98,0
STU_10080,16,Female,High School,4.87,3.08,7.64,0.12,79.09,89.3,3.42,Low,92.22,0
STU_10081,24,Male,University,5.57,0.24,6.49,0.8,73.52,87.22,4.7,Moderate,96.31,0
STU_10082,20,Male,College,0.02,4.32,7.32,1.03,81.27,99.84,3.28,Low,86.58,0
STU_10083,21,Male,College,2.89,4.34,8.28,0.1,84.87,86.86,4.81,Low,89.62,0
STU_10084,21,Male,College,4.09,3.33,7.73,0.3,76.58,87.6,3.06,Low,79.72,0
STU_10085,15,Male,High School,7.93,1.94,5.06,0.68,70.71,66.79,5.38,Moderate,67.36,0
STU_10086,15,Male,High School,5.36,1.87,4.82,0.0,61.15,95.71,5.18,Moderate,79.67,0
STU_10087,17,Non-binary,High School,0.2,4.11,4.49,1.95,70.84,83.68,3.45,Moderate,87.96,0
STU_10088,17,Male,High School,5.59,3.6,7.44,2.19,80.8,98.19,5.18,Low,60.01,0
STU_10089,22,Male,University,2.31,0.95,3.4,1.25,82.39,95.66,3.83,Low,71.96,0
STU_10090,14,Female,High School,2.52,3.26,6.09,3.02,80.94,92.27,3.04,Low,82.97,0
STU_10091,13,Male,High School,4.35,5.17,5.61,0.27,83.1,82.99,3.63,Low,57.29,0
STU_10092,20,Male,College,5.19,3.52,6.66,1.22,53.7,97.28,4.39,Moderate,58.24,0
STU_10093,15,Male,High School,2.56,1.83,6.48,1.55,68.82,78.76,2.68,Low,89.51,0
STU_10094,13,Male,High School,0.13,2.1,5.18,1.22,83.92,86.24,4.31,Low,82.79,0
STU_10095,13,Male,High School,4.06,1.83,7.26,0.86,52.07,86.62,4.77,Moderate,88.16,0
STU_10096,23,Male,University,3.94,1.7,7.44,1.6,65.49,98.06,3.13,Moderate,78.8,0
